Dame	-1	-1	3	-1	4	1	3	3	-1	-1	3
regulations	-1	-1	2	-1	4	3	4	4	-1	3	-1
Catholics	-1	-1	2	-1	4	3	3	3	-1	5	-1
Niagara	-1	-1	2	-1	5	1	3	3	-1	2	2
Dirk	3	-1	-1	2	4	-1	2	3	-1	-1	-1
compatibility	4	3	-1	-1	3	3	4	4	-1	4	-1
butter	-1	-1	1	-1	1	1	2	4	-1	3	1
neighborhoods	3	-1	-1	-1	3	-1	2	4	1	3	2
Diaries	3	-1	-1	-1	1	1	2	4	-1	3	-1
inflation	-1	-1	2	-1	5	5	4	3	-1	3	3
Invitations	-1	-1	2	-1	3	3	2	3	-1	3	1
freedoms	-1	3	2	-1	4	2	2	3	-1	3	-1
dancer	-1	-1	2	-1	1	1	1	3	-1	2	1
encouraging	-1	-1	3	-1	3	3	3	3	-1	2	-1
Gender	3	-1	-1	-1	2	-1	2	2	2	2	2
Blond	2	-1	-1	4	2	-1	2	3	-1	-1	1
Lotus	3	2	-1	-1	3	1	1	3	-1	3	-1
Polls	3	-1	-1	-1	4	-1	2	4	-1	-1	3
mixes	-1	-1	2	-1	1	1	2	3	-1	3	-1
Amarillo	3	4	-1	6	6	-1	6	3	-1	-1	-1
slower	-1	-1	2	-1	1	1	1	3	-1	3	-1
scarface	-1	-1	2	3	5	-1	4	3	3	-1	2
divorced	3	3	-1	-1	3	2	2	4	-1	-1	-1
dog	1	1	-1	1	1	1	1	2	-1	-1	-1
stained	-1	-1	3	-1	2	3	3	3	-1	3	4
debug	-1	-1	2	-1	4	2	2	3	-1	4	5
bike	2	-1	-1	-1	1	-1	1	3	1	1	1
changes	-1	2	1	1	2	-1	1	4	1	-1	-1
Bali	-1	-1	2	-1	4	1	3	3	-1	2	2
Cannes	-1	-1	4	-1	4	2	4	3	-1	2	2
Media	-1	-1	2	1	2	-1	2	4	2	-1	-1
person	-1	1	2	1	1	-1	1	3	2	-1	-1
folks	3	-1	-1	-1	2	-1	1	4	2	2	3
Brewers	-1	-1	2	-1	3	4	3	4	-1	3	2
morality	-1	-1	2	-1	3	4	3	5	-1	5	5
authors	-1	2	2	1	3	-1	1	3	2	-1	-1
mouse	-1	2	2	-1	1	1	1	4	-1	2	-1
Turquoise	3	-1	-1	5	5	-1	5	5	-1	-1	-1
Candles	-1	-1	1	-1	1	1	1	3	-1	2	1
slaves	3	2	-1	-1	2	1	2	3	-1	3	-1
CNS	-1	4	-1	4	6	-1	6	4	2	-1	-1
Deer	-1	-1	1	-1	1	1	2	2	-1	-1	1
offences	-1	-1	1	3	3	-1	3	3	3	-1	2
Martini	3	2	-1	5	3	-1	3	3	-1	-1	-1
bulb	3	-1	-1	1	1	-1	2	3	3	-1	1
beautifully	-1	-1	2	2	2	-1	2	4	1	-1	2
Elite	3	2	-1	-1	3	3	2	3	-1	2	-1
tracking	-1	2	2	1	3	-1	3	4	3	-1	-1
fabrication	-1	-1	2	-1	5	3	4	5	-1	4	4
everybody	2	-1	-1	-1	1	1	1	4	-1	1	-1
Chocolate	3	-1	-1	-1	2	-1	2	4	1	2	1
running	-1	2	2	1	1	-1	2	2	2	-1	-1
Poll	2	-1	-1	-1	2	-1	2	3	-1	3	1
Meyer	-1	-1	3	5	-1	-1	4	3	-1	-1	2
Phyllis	4	-1	-1	5	4	-1	6	3	-1	-1	-1
negotiation	3	-1	-1	-1	3	4	4	4	-1	3	-1
deficient	4	3	-1	3	4	-1	3	3	4	-1	-1
disciplinary	-1	-1	2	3	4	-1	3	4	3	-1	4
reside	3	-1	-1	2	4	-1	2	3	3	-1	2
renovation	-1	-1	5	-1	4	3	4	4	-1	4	4
Pregnancy	3	-1	-1	-1	2	-1	3	4	4	4	2
Shore	-1	-1	2	-1	1	2	2	3	-1	3	1
Sullivan	4	2	-1	-1	4	4	4	3	-1	2	-1
Yahoo	-1	2	1	1	2	-1	2	4	3	-1	-1
gigs	3	-1	-1	4	4	-1	2	2	6	-1	2
recurring	-1	-1	2	-1	3	3	3	3	-1	-1	4
International	-1	3	3	1	2	-1	3	3	2	-1	-1
Langley	-1	-1	4	-1	-1	2	5	4	-1	4	2
Expedia	-1	-1	2	-1	4	5	4	4	-1	-1	2
tracks	-1	1	1	1	2	-1	2	4	3	-1	-1
Manhattan	3	-1	-1	-1	3	1	4	4	-1	3	-1
PMC	-1	4	-1	-1	6	4	6	3	-1	4	-1
Motel	-1	-1	2	-1	2	1	1	3	-1	2	1
Colonel	3	-1	-1	6	3	-1	3	3	3	-1	3
Taxonomy	-1	-1	4	-1	5	3	4	4	-1	3	5
robot	2	-1	-1	-1	2	1	2	3	-1	3	-1
Sale	-1	3	1	1	1	-1	2	3	1	-1	-1
tens	2	1	-1	2	1	1	1	2	-1	-1	-1
salvation	4	-1	-1	4	4	-1	4	4	5	-1	4
opener	3	-1	-1	2	2	-1	2	3	2	-1	-1
keys	-1	3	1	1	1	-1	1	2	1	-1	-1
offended	3	2	-1	2	3	-1	3	4	3	-1	-1
read	-1	1	1	1	1	-1	1	3	1	-1	-1
QuickTime	3	-1	-1	3	6	-1	3	2	3	-1	2
VIII	-1	-1	1	-1	1	1	2	3	-1	2	1
ample	4	-1	-1	3	-1	-1	2	3	3	-1	2
grinding	3	3	-1	5	2	2	4	3	-1	-1	-1
users	-1	-1	2	1	1	-1	2	3	1	-1	-1
bench	-1	-1	2	2	-1	-1	2	3	2	-1	1
offensive	3	-1	-1	-1	3	3	3	3	-1	3	-1
Bath	-1	1	1	-1	-1	1	2	2	-1	3	-1
Methodist	-1	-1	3	5	4	-1	4	4	-1	-1	4
progress	3	2	-1	1	2	2	3	3	-1	-1	-1
float	2	2	-1	-1	1	1	2	3	-1	3	-1
leases	3	-1	-1	-1	2	-1	2	3	2	3	2
celebrities	3	-1	-1	-1	2	-1	3	4	2	2	1
seated	-1	-1	1	-1	-1	2	1	2	-1	3	-1
JBoss	-1	3	-1	6	6	-1	4	4	-1	-1	-1
free	-1	1	2	1	1	-1	2	2	2	-1	-1
Puppies	-1	-1	2	2	1	-1	2	3	-1	-1	2
Dairy	-1	-1	1	2	1	-1	2	4	2	-1	2
Cigars	-1	-1	2	-1	2	2	3	3	-1	3	1
cortex	4	2	-1	4	-1	-1	4	4	5	-1	-1
Composer	-1	-1	3	2	4	-1	3	4	2	-1	3
Sofa	3	-1	-1	1	1	-1	2	3	2	-1	1
manga	3	4	-1	-1	5	1	2	4	-1	3	-1
prescribe	4	2	-1	-1	3	3	4	4	-1	-1	-1
pissed	3	-1	-1	-1	1	-1	2	5	-1	3	1
strains	3	-1	-1	-1	-1	3	2	3	-1	3	-1
Willis	-1	-1	4	3	6	-1	3	3	2	-1	2
pressure	3	3	-1	1	2	1	2	3	-1	-1	-1
blocks	2	2	-1	2	1	1	2	3	-1	-1	-1
chooses	3	-1	-1	1	2	2	2	3	-1	-1	-1
VeriSign	-1	-1	4	-1	4	5	3	4	-1	5	2
distance	2	1	-1	1	2	1	2	3	-1	-1	-1
Cruise	-1	-1	2	-1	3	2	3	3	-1	3	-1
larger	-1	1	3	1	1	-1	2	3	2	-1	-1
Tribunal	4	-1	-1	3	5	-1	4	3	-1	-1	5
material	-1	2	1	1	2	-1	2	3	3	-1	-1
Privacy	-1	3	2	1	4	-1	2	3	3	-1	-1
Report	-1	3	1	1	2	-1	3	4	3	-1	-1
Fridays	-1	2	1	1	2	-1	2	4	1	-1	-1
stuff	2	1	-1	1	1	1	2	4	-1	-1	-1
Hilton	3	-1	-1	-1	-1	-1	4	3	2	2	2
toxic	-1	-1	3	-1	3	3	2	3	-1	3	2
StoresShop	-1	-1	4	5	5	-1	3	4	2	-1	-1
Dean	-1	3	2	-1	2	1	2	2	-1	3	-1
foolish	3	-1	-1	2	1	-1	2	3	2	-1	-1
exempt	-1	-1	1	-1	5	4	4	4	-1	3	2
comfort	3	-1	-1	-1	2	-1	2	3	2	3	2
explained	-1	2	2	-1	2	3	2	3	-1	3	-1
printed	-1	-1	1	1	1	-1	2	3	2	-1	-1
current	-1	2	1	1	1	-1	2	3	3	-1	-1
Randall	-1	-1	2	5	4	-1	3	3	-1	-1	2
Shirley	-1	-1	4	2	3	-1	4	3	3	-1	2
phenomena	-1	-1	4	-1	4	4	3	4	-1	4	5
Manuel	3	-1	-1	3	-1	-1	3	4	-1	-1	2
Footnote	-1	-1	1	-1	4	2	3	3	-1	3	3
equations	4	-1	-1	-1	4	-1	3	4	3	3	4
commenced	4	-1	-1	3	5	-1	4	4	3	-1	3
TXT	-1	-1	2	-1	3	1	3	3	-1	2	2
Cached	4	-1	-1	-1	5	-1	4	5	5	-1	4
Rick	2	-1	-1	-1	1	-1	3	2	-1	-1	2
stimuli	-1	-1	4	-1	4	4	4	3	-1	3	4
authenticated	4	-1	-1	2	5	-1	4	5	5	-1	-1
URL	-1	3	1	1	4	-1	2	3	3	-1	-1
fossil	4	-1	-1	4	3	-1	3	4	2	-1	2
amplitude	4	-1	-1	3	5	-1	4	4	6	-1	5
Coca	3	-1	-1	4	3	-1	2	3	-1	-1	2
Chem	-1	-1	2	-1	-1	1	4	4	-1	-1	2
violent	3	2	-1	-1	3	3	3	3	-1	3	-1
Circuit	4	-1	-1	-1	-1	-1	3	3	3	2	4
cautious	4	3	-1	2	3	-1	2	4	3	-1	-1
NA	-1	4	2	-1	2	1	2	3	-1	3	-1
prolonged	-1	-1	2	-1	4	4	4	4	-1	4	2
sharply	-1	-1	2	-1	1	1	2	3	-1	3	1
Zimbabwe	4	2	-1	-1	5	4	4	3	-1	4	-1
Presidents	-1	3	2	2	-1	-1	3	4	4	-1	-1
Gulf	3	-1	-1	-1	-1	-1	2	2	2	2	2
missed	-1	-1	2	-1	1	1	2	3	-1	2	-1
provide	-1	2	2	1	1	-1	2	3	2	-1	-1
complexes	4	2	-1	3	4	3	3	4	-1	-1	-1
Wheaton	3	2	-1	4	-1	-1	4	3	-1	-1	-1
Games	-1	1	1	1	1	-1	2	4	1	-1	-1
Tournament	3	-1	-1	-1	3	-1	3	3	-1	4	3
GPS	-1	-1	2	-1	3	1	3	3	-1	3	-1
Gandhi	-1	-1	2	-1	2	1	3	2	-1	2	2
Calculators	3	-1	-1	-1	2	-1	2	4	-1	3	2
Stacy	-1	-1	4	-1	2	1	3	2	-1	3	2
quickly	2	2	-1	1	1	3	2	3	-1	-1	-1
Pascal	3	-1	-1	4	4	-1	4	3	-1	-1	3
workforce	-1	-1	2	-1	3	2	3	4	-1	3	1
Anton	-1	-1	3	-1	5	4	6	3	-1	3	2
Elena	3	2	-1	6	2	-1	5	2	-1	-1	-1
orgasms	-1	-1	3	5	5	-1	2	3	6	-1	1
TechRepublic	-1	-1	4	-1	-1	4	4	4	-1	4	3
idiot	2	-1	-1	1	1	-1	2	3	2	-1	1
Catering	3	-1	-1	-1	4	3	3	3	-1	4	-1
ownership	3	-1	-1	-1	2	-1	2	2	3	3	3
nothing	2	2	-1	1	1	1	1	3	-1	-1	-1
Embassy	-1	-1	2	-1	4	4	4	3	-1	3	2
Notices	2	-1	-1	1	-1	1	2	3	-1	-1	-1
Oak	2	-1	-1	-1	-1	-1	2	2	2	3	1
gains	-1	1	2	-1	1	1	2	3	-1	3	-1
Briefing	-1	4	3	-1	5	4	3	3	-1	3	-1
Theology	-1	-1	3	4	5	-1	4	2	-1	-1	4
Towing	3	-1	-1	3	4	-1	2	4	-1	-1	-1
comfortably	-1	-1	2	-1	3	3	3	3	-1	3	3
Virginia	2	2	-1	2	3	2	4	4	-1	-1	-1
wound	-1	-1	2	-1	2	1	2	3	-1	3	-1
barriers	-1	-1	2	-1	3	2	3	3	-1	3	3
Overstock	-1	-1	2	4	-1	-1	3	3	2	-1	3
Ford	2	3	-1	1	2	1	3	3	-1	-1	-1
foreigners	3	2	-1	2	3	-1	2	3	3	-1	-1
tons	3	-1	-1	-1	2	1	2	2	-1	2	-1
Penny	-1	-1	1	2	1	-1	2	3	2	-1	2
exist	3	1	-1	1	1	3	2	3	-1	-1	-1
Tsunami	3	-1	-1	4	4	-1	4	4	-1	-1	3
blank	3	-1	-1	-1	1	-1	2	4	1	3	1
Cradle	3	-1	-1	4	4	-1	2	2	-1	-1	3
enjoys	2	1	-1	1	1	1	2	3	-1	-1	-1
tune	2	1	-1	-1	1	1	2	3	-1	3	-1
gdb	4	5	-1	3	6	-1	-1	4	-1	-1	-1
engine	3	3	-1	1	2	2	3	3	-1	-1	-1
flee	-1	-1	1	-1	-1	3	3	4	-1	3	3
newer	-1	-1	2	1	-1	-1	2	3	2	-1	-1
par	-1	-1	-1	-1	5	-1	2	3	3	3	3
Alberta	3	-1	-1	-1	4	-1	2	3	3	3	2
reflection	-1	-1	2	-1	3	3	3	4	-1	3	2
challenged	-1	-1	2	-1	2	3	2	3	-1	3	-1
CIA	-1	-1	3	-1	3	4	3	3	-1	4	2
Marines	-1	-1	2	-1	3	2	3	3	-1	3	-1
relationship	3	2	-1	1	-1	3	3	3	-1	-1	-1
Consequently	-1	-1	2	2	4	-1	5	3	3	-1	4
insufficient	-1	-1	2	2	3	-1	3	3	4	-1	4
applicant	3	-1	-1	-1	3	-1	3	3	2	3	4
cop	2	-1	-1	2	1	-1	2	3	2	-1	1
raised	-1	-1	2	-1	1	3	2	3	-1	3	-1
projections	-1	-1	3	-1	5	4	4	4	-1	-1	4
tone	2	-1	-1	-1	1	-1	2	3	2	3	1
adult	2	1	-1	1	1	1	1	3	-1	-1	-1
HW	4	-1	-1	3	2	-1	3	3	-1	-1	1
props	-1	-1	2	-1	3	1	2	4	-1	3	2
cleaned	3	1	-1	2	1	2	2	4	-1	-1	-1
Myanmar	-1	-1	2	-1	4	3	5	3	-1	3	2
Industries	-1	3	1	1	2	-1	3	4	3	-1	-1
Barcode	3	-1	-1	2	-1	-1	3	3	-1	-1	2
sympathy	4	-1	-1	3	-1	-1	3	3	4	-1	4
Hills	2	2	-1	2	1	1	2	3	-1	-1	-1
vitro	-1	-1	4	5	4	-1	5	3	3	-1	4
Sunny	-1	-1	1	1	1	-1	2	3	2	-1	2
nonetheless	-1	-1	4	-1	4	4	3	3	-1	4	3
homogeneous	4	4	-1	3	5	-1	4	4	4	-1	-1
Precipitation	4	-1	-1	5	5	-1	4	5	3	-1	5
tattoos	-1	-1	2	4	1	-1	2	3	2	-1	1
polymer	4	-1	-1	4	4	-1	4	5	-1	-1	4
crops	3	1	-1	-1	1	1	2	3	-1	3	-1
Kraft	3	3	-1	5	5	-1	3	3	-1	-1	-1
boarding	-1	3	1	2	1	-1	2	3	2	-1	-1
graphical	-1	-1	2	2	4	-1	3	4	2	-1	4
Apr	-1	3	1	1	-1	-1	1	2	2	-1	-1
demographic	-1	-1	3	4	4	-1	4	3	4	-1	3
enable	3	1	-1	1	-1	1	2	3	-1	-1	-1
dancing	-1	-1	2	-1	-1	2	2	4	-1	2	-1
symbolic	-1	-1	2	2	2	-1	3	3	3	-1	4
grouping	-1	2	2	1	1	-1	2	4	2	-1	-1
View	-1	1	1	1	2	-1	2	2	2	-1	-1
escaped	3	-1	-1	-1	2	3	2	2	-1	-1	-1
order	-1	-1	1	1	2	-1	2	3	3	-1	-1
Vouchers	-1	-1	3	-1	3	2	4	3	-1	4	3
Wheels	3	-1	-1	-1	1	-1	2	3	2	2	1
collaborate	-1	-1	2	-1	4	4	4	4	-1	3	4
Log	3	1	-1	2	4	1	3	2	-1	-1	-1
Gospel	3	3	-1	-1	4	4	4	3	-1	3	-1
Champions	3	-1	-1	-1	3	2	3	4	-1	3	-1
Checklist	-1	-1	1	2	2	-1	3	4	2	-1	1
Edwin	3	-1	-1	5	2	-1	4	4	-1	-1	2
debts	-1	-1	2	-1	2	1	2	3	-1	3	-1
Mosaic	-1	-1	2	-1	5	5	4	3	-1	4	4
colorful	-1	-1	2	1	1	-1	2	3	1	-1	2
Senate	3	4	-1	3	3	4	2	4	-1	-1	-1
landing	3	2	-1	2	1	2	2	3	-1	-1	-1
Saskatchewan	5	3	-1	-1	6	6	6	4	-1	5	-1
races	3	-1	-1	2	1	1	2	2	-1	-1	-1
helping	-1	1	2	1	1	-1	2	3	2	-1	-1
connection	3	2	-1	1	2	3	3	4	-1	-1	-1
creating	-1	2	1	2	1	-1	2	3	2	-1	-1
satisfying	2	-1	-1	-1	3	-1	3	3	3	3	2
those	-1	1	1	1	1	-1	1	3	1	-1	-1
nest	2	-1	-1	1	1	-1	2	2	2	-1	1
Retro	-1	-1	3	-1	5	2	3	3	-1	2	-1
struggled	3	-1	-1	-1	2	3	3	3	-1	3	-1
idea	2	1	-1	1	1	1	1	2	-1	-1	-1
professions	3	-1	-1	-1	-1	4	3	4	-1	3	-1
disappointing	-1	-1	3	-1	3	3	3	4	-1	3	2
range	-1	2	1	1	2	-1	2	3	2	-1	-1
qualities	-1	3	2	1	2	-1	2	3	4	-1	-1
Samuel	3	-1	-1	-1	-1	-1	2	4	-1	2	2
Belfast	-1	-1	3	-1	6	2	4	3	-1	3	2
tract	-1	-1	3	3	5	-1	4	4	3	-1	4
Retail	3	2	-1	1	3	2	3	2	-1	-1	-1
Bolivia	3	-1	-1	-1	5	2	4	3	-1	2	-1
do	-1	-1	1	1	1	-1	1	1	1	-1	-1
in	-1	1	1	1	1	-1	1	1	1	-1	-1
farms	-1	1	1	-1	1	1	2	3	-1	2	-1
Sunshine	-1	-1	2	-1	1	2	2	4	-1	2	2
Finance	-1	4	1	1	2	-1	3	3	4	-1	-1
pedal	2	1	-1	3	2	-1	1	3	4	-1	-1
Dolphin	2	-1	-1	2	2	-1	2	4	2	-1	2
menu	2	2	-1	1	1	1	2	3	-1	-1	-1
nomination	-1	-1	2	2	-1	-1	3	4	3	-1	3
Motherboards	-1	-1	2	3	5	-1	4	3	3	-1	4
worldsex	-1	4	-1	-1	3	2	2	5	-1	3	-1
Index	-1	3	1	1	5	-1	2	2	4	-1	-1
sustaining	-1	-1	2	-1	4	4	4	3	-1	3	3
cerevisiae	6	-1	-1	4	6	-1	6	6	6	-1	-1
aaliyah	4	-1	-1	6	6	-1	6	3	-1	-1	2
Vince	3	-1	-1	4	5	-1	3	3	-1	-1	2
freshman	3	-1	-1	1	3	-1	2	4	1	-1	2
relatively	-1	3	2	-1	3	3	2	3	-1	3	-1
intermediate	-1	-1	2	-1	-1	3	3	2	-1	3	3
immigrant	-1	-1	2	2	3	-1	3	4	3	-1	2
contracting	4	3	-1	2	4	3	4	5	-1	-1	-1
Catalogue	3	-1	-1	-1	3	-1	4	3	-1	4	2
Manitoba	3	2	-1	-1	6	4	6	6	-1	-1	-1
refuge	-1	-1	2	-1	3	4	3	3	-1	3	3
dedication	-1	-1	2	3	3	-1	3	4	5	-1	3
squirt	3	4	-1	-1	-1	2	2	3	-1	4	-1
liability	-1	-1	2	-1	5	5	3	3	-1	3	-1
conclude	3	2	-1	-1	3	3	2	4	-1	3	-1
frustrating	3	-1	-1	2	4	-1	3	3	4	-1	3
HHS	6	4	-1	6	6	-1	-1	5	-1	-1	-1
Electric	-1	2	2	-1	2	1	2	3	-1	3	-1
terrific	4	-1	-1	2	4	-1	3	4	1	-1	2
Reel	-1	-1	2	4	3	-1	2	3	3	-1	3
bonded	3	-1	-1	-1	2	-1	2	4	2	-1	3
Whistler	3	-1	-1	3	3	-1	3	3	3	-1	2
Boeing	-1	-1	3	2	4	-1	4	3	3	-1	2
sheets	-1	-1	1	-1	1	1	2	3	-1	2	-1
Russian	2	2	-1	2	2	1	3	4	-1	-1	-1
programmers	-1	-1	2	2	-1	-1	2	4	2	-1	3
guitarist	-1	-1	2	-1	2	2	3	4	-1	3	2
intimate	-1	-1	3	3	4	-1	4	4	2	-1	3
still	-1	1	1	1	-1	-1	1	2	1	-1	-1
defines	3	3	-1	1	1	1	2	3	-1	-1	-1
reaches	3	1	-1	1	-1	2	2	3	-1	-1	-1
Advisor	-1	-1	1	-1	3	3	3	3	-1	3	-1
Rio	3	-1	-1	-1	4	1	3	2	-1	2	-1
Lemon	-1	-1	1	-1	1	1	2	3	-1	3	1
Nazi	3	-1	-1	5	3	-1	3	4	-1	-1	2
comparing	-1	-1	1	1	2	-1	2	4	2	-1	-1
currents	-1	2	1	3	2	-1	2	3	3	-1	-1
Juvenile	-1	-1	3	-1	5	5	4	3	-1	3	3
Nikon	3	-1	-1	-1	3	-1	4	4	-1	-1	2
reveal	3	-1	-1	-1	2	-1	2	3	2	-1	2
Province	3	-1	-1	-1	4	-1	4	3	2	3	2
Gamer	-1	2	1	5	1	-1	2	4	1	-1	-1
Venezuela	4	3	-1	-1	5	4	4	3	-1	3	-1
vector	3	-1	-1	-1	5	-1	3	2	2	2	3
MacOS	-1	-1	4	-1	3	1	3	3	-1	3	2
characterization	-1	-1	2	2	5	-1	3	4	4	-1	4
Necklaces	-1	-1	1	-1	1	1	3	4	-1	-1	1
sketches	-1	-1	2	-1	-1	1	4	3	-1	3	1
Patrol	-1	-1	1	3	-1	-1	3	4	4	-1	1
analyzing	3	2	-1	-1	3	3	3	5	-1	3	-1
lawyer	3	-1	-1	-1	2	-1	2	3	2	2	1
approved	3	2	-1	1	3	3	3	4	-1	-1	-1
choices	1	-1	-1	1	1	2	2	3	-1	-1	-1
acknowledge	-1	-1	2	-1	4	4	3	5	-1	3	3
foremost	-1	-1	3	-1	1	3	2	4	-1	3	2
correct	2	1	-1	1	1	1	1	3	-1	-1	-1
entries	3	-1	-1	2	2	1	2	3	-1	-1	-1
promoted	-1	-1	2	-1	3	1	3	4	-1	3	-1
Hollywood	-1	2	2	-1	2	2	3	3	-1	3	-1
computed	-1	-1	2	-1	4	3	3	3	-1	2	-1
Finder	3	-1	-1	-1	3	-1	2	3	2	-1	1
clones	-1	-1	2	-1	-1	1	3	3	-1	3	3
bats	-1	-1	2	2	1	-1	2	3	2	-1	1
distress	3	-1	-1	3	4	-1	4	4	2	-1	2
forgiveness	3	2	-1	2	2	-1	3	4	2	-1	-1
hardship	3	-1	-1	4	-1	-1	2	4	3	-1	-1
Calendar	-1	2	1	1	1	-1	2	3	2	-1	-1
sperm	-1	-1	2	-1	2	1	2	4	-1	3	1
Tutorials	3	-1	-1	-1	4	-1	4	3	3	-1	2
Cal	3	3	-1	-1	2	1	-1	4	-1	3	-1
speeches	-1	1	2	-1	-1	2	2	3	-1	2	-1
Subscriptions	4	-1	-1	-1	3	-1	4	4	3	4	2
Contra	3	-1	-1	4	5	-1	5	3	6	-1	-1
contain	2	2	-1	1	1	3	1	3	-1	-1	-1
showed	-1	2	2	1	-1	-1	2	3	2	-1	-1
passage	3	3	-1	-1	2	2	3	4	-1	-1	-1
Liverpool	3	-1	-1	-1	5	2	4	4	-1	3	-1
Latitude	-1	-1	1	2	4	-1	3	3	3	-1	2
Sharks	-1	-1	2	4	1	-1	2	4	2	-1	1
Rhino	-1	-1	4	-1	2	1	2	3	-1	3	2
purity	-1	-1	2	-1	2	3	2	3	-1	3	3
evaluations	-1	4	2	-1	3	3	3	4	-1	3	-1
police	2	1	-1	1	1	1	2	2	-1	-1	-1
commercially	4	-1	-1	2	-1	-1	3	3	4	-1	3
worries	3	-1	-1	-1	1	-1	2	3	1	-1	1
Western	2	2	-1	3	2	2	2	3	-1	-1	-1
Gartner	3	-1	-1	5	-1	-1	3	3	3	-1	-1
Canon	2	3	-1	3	4	1	4	3	-1	-1	-1
conformity	-1	-1	3	-1	4	5	4	3	-1	5	-1
Surgeons	3	-1	-1	5	3	-1	3	3	3	-1	4
minimizing	-1	-1	2	-1	3	2	4	4	-1	-1	3
Connie	3	-1	-1	4	2	-1	4	3	-1	-1	2
payments	-1	2	2	1	2	-1	2	4	2	-1	-1
bat	-1	-1	1	2	1	-1	2	3	2	-1	1
under	-1	1	1	1	1	-1	2	3	1	-1	-1
Benton	3	-1	-1	5	4	-1	4	4	-1	-1	2
outside	2	1	-1	1	1	2	1	4	-1	-1	-1
Rumsfeld	-1	-1	3	-1	5	4	6	4	-1	3	2
doc	-1	-1	2	-1	3	1	2	3	-1	2	-1
remembers	3	1	-1	2	2	3	2	3	-1	-1	-1
consolidated	-1	-1	3	3	4	-1	4	4	4	-1	3
situated	3	-1	-1	-1	3	3	3	4	-1	3	-1
servicing	-1	3	3	3	3	-1	3	4	3	-1	-1
weeds	-1	-1	2	5	4	-1	2	3	2	-1	1
Einstein	-1	-1	3	3	3	-1	4	4	2	-1	2
spiral	-1	-1	2	-1	2	2	2	4	-1	-1	2
Nolan	3	-1	-1	2	3	-1	2	4	3	-1	-1
attract	3	-1	-1	-1	2	2	2	4	-1	2	-1
siblings	-1	-1	1	-1	2	1	3	4	-1	-1	2
Condo	-1	-1	2	5	1	-1	4	4	-1	-1	4
bow	-1	-1	1	-1	1	1	2	3	-1	2	1
female	2	2	-1	1	1	1	2	4	-1	-1	-1
explicit	3	3	-1	-1	4	3	3	4	-1	3	-1
cheapest	3	3	-1	3	1	2	2	3	-1	-1	-1
stimulate	3	-1	-1	2	-1	-1	4	4	3	-1	4
Metro	3	-1	-1	-1	2	-1	2	2	3	3	2
Terrace	-1	-1	2	2	4	-1	2	3	-1	-1	1
rendered	-1	-1	3	-1	4	4	4	4	-1	-1	4
Bridge	-1	2	2	-1	2	1	2	3	-1	2	-1
Lamb	-1	-1	1	2	1	-1	2	2	1	-1	1
publish	3	3	-1	1	3	2	3	3	-1	-1	-1
reproduction	-1	-1	2	-1	2	2	3	3	-1	4	3
Bosnia	3	3	-1	-1	-1	3	3	3	-1	2	-1
applications	-1	3	2	1	2	-1	3	5	3	-1	-1
Ricky	3	-1	-1	3	-1	-1	2	4	3	-1	2
Berlin	3	-1	-1	-1	4	-1	2	4	3	2	2
Chen	-1	-1	-1	-1	2	1	3	3	-1	-1	2
Homeland	-1	-1	2	3	4	-1	3	4	1	-1	2
engines	4	1	-1	2	2	3	2	4	-1	-1	-1
thoroughly	-1	-1	2	-1	1	4	3	3	-1	3	2
liable	4	-1	-1	-1	5	-1	3	3	2	3	3
gagged	-1	-1	4	-1	4	1	6	3	-1	3	2
remotely	3	-1	-1	2	3	-1	3	4	4	-1	3
eligible	-1	-1	2	-1	3	2	3	3	-1	3	-1
landed	3	1	-1	2	2	2	2	3	-1	-1	-1
prosecutors	-1	-1	2	-1	4	5	2	4	-1	5	4
fear	-1	2	1	-1	1	1	1	3	-1	2	-1
BlackBerry	3	-1	-1	1	4	-1	3	3	2	-1	2
Morrison	-1	-1	2	5	5	-1	4	3	-1	-1	2
reflected	-1	-1	1	-1	3	2	3	3	-1	3	-1
Brand	3	2	-1	3	2	1	2	2	-1	-1	-1
Prada	3	3	-1	2	5	-1	4	3	3	-1	-1
risky	3	2	-1	1	1	-1	2	3	2	-1	-1
raw	2	-1	-1	-1	-1	-1	2	2	2	2	2
Brooklyn	4	2	-1	-1	3	2	4	3	-1	2	-1
share	-1	2	1	1	-1	-1	1	3	1	-1	-1
pad	-1	-1	1	-1	1	1	2	4	-1	2	1
Hardy	-1	-1	2	2	2	-1	2	3	2	-1	2
device	3	1	-1	1	3	2	2	3	-1	-1	-1
Dominican	3	2	-1	-1	5	4	4	3	-1	4	-1
action	-1	2	1	1	1	-1	2	3	3	-1	-1
headquarters	-1	-1	3	-1	2	2	3	4	-1	3	3
permit	-1	-1	2	-1	2	3	3	4	-1	2	-1
Northumberland	-1	-1	3	-1	-1	3	5	3	-1	5	2
blessings	-1	-1	2	3	2	-1	2	4	2	-1	2
Klaus	-1	-1	5	-1	3	3	3	3	-1	-1	2
voices	2	1	-1	2	1	1	2	3	-1	-1	-1
Carpet	-1	-1	1	-1	2	1	2	3	-1	2	1
Aurora	-1	-1	2	-1	5	2	5	3	-1	3	2
Excite	3	-1	-1	-1	3	-1	2	3	3	2	3
behaviour	4	-1	-1	-1	3	-1	2	5	2	3	2
Services	-1	3	1	2	2	-1	2	3	2	-1	-1
